id	compound	class	paraphrase	correct	score
328	investment bank	COMP-R	investment bank is a bank that is composed of investment	0	1.0349013805389404
328	investment bank	LOCATION	investment bank is  a bank that is located in investment	0	1.6814239025115967
329	singles bar	PURPOSE	singles bar is a bar intended for singles	1	1.4804701805114746
329	singles bar	PARTONOMY	singles bar is a bar that is part of singles	0	1.8152916431427002
329	singles bar	USG-R	singles bar is a bar that uses singles	0	1.0136412382125854
329	singles bar	PROD-R	singles bar is  a bar that singles produce	0	3.4730024337768555
329	singles bar	PRODUCTION	singles bar is a bar that produces singles	0	2.5424251556396484
329	singles bar	CONT-R	singles bar is a bar that contains singles	0	1.4938381910324097
329	singles bar	TOPIC-R	singles bar is a bar that is about singles	0	3.0576963424682617
329	singles bar	COMP-R	singles bar is a bar that is composed of singles	0	1.2432711124420166
329	singles bar	LOCATION	singles bar is  a bar that is located in singles	0	2.2555065155029297
330	wash basin	PURPOSE	wash basin is a basin intended for wash	1	1.8966944217681885
330	wash basin	PARTONOMY	wash basin is a basin that is part of wash	0	1.6394773721694946
330	wash basin	USG-R	wash basin is a basin that uses wash	0	1.6249020099639893
330	wash basin	PROD-R	wash basin is  a basin that wash produces	0	2.7173519134521484
330	wash basin	PRODUCTION	wash basin is a basin that produces wash	0	1.770766019821167
330	wash basin	CONT-R	wash basin is a basin that contains wash	0	1.7479522228240967
330	wash basin	TOPIC-R	wash basin is a basin that is about wash	0	2.0729281902313232
330	wash basin	COMP-R	wash basin is a basin that is composed of wash	0	1.0662541389465332
330	wash basin	LOCATION	wash basin is  a basin that is located in wash	0	1.8146343231201172
331	buyout bid	PURPOSE	buyout bid is a bid intended for buyout	1	1.3308627605438232
331	buyout bid	PARTONOMY	buyout bid is a bid that is part of buyout	0	0.9208325743675232
331	buyout bid	USG-R	buyout bid is a bid that uses buyout	0	1.526157259941101
331	buyout bid	PROD-R	buyout bid is  a bid that buyout produces	0	1.5019776821136475
331	buyout bid	PRODUCTION	buyout bid is a bid that produces buyout	0	1.3080899715423584
331	buyout bid	CONT-R	buyout bid is a bid that contains buyout	0	1.5105528831481934
331	buyout bid	TOPIC-R	buyout bid is a bid that is about buyout	0	1.8268269300460815
331	buyout bid	COMP-R	buyout bid is a bid that is composed of buyout	0	1.0089796781539917
331	buyout bid	LOCATION	buyout bid is  a bid that is located in buyout	0	1.4494668245315552
332	exercise bike	PURPOSE	exercise bike is a bike intended for exercise	1	1.3380759954452515
332	exercise bike	PARTONOMY	exercise bike is a bike that is part of exercise	0	1.060481309890747
332	exercise bike	USG-R	exercise bike is a bike that uses exercise	0	1.1084738969802856
332	exercise bike	PROD-R	exercise bike is  a bike that exercise produces	0	2.9872264862060547
332	exercise bike	PRODUCTION	exercise bike is a bike that produces exercise	0	1.6544958353042603
332	exercise bike	CONT-R	exercise bike is a bike that contains exercise	0	1.5630329847335815
332	exercise bike	TOPIC-R	exercise bike is a bike that is about exercise	0	2.906883955001831
332	exercise bike	COMP-R	exercise bike is a bike that is composed of exercise	0	0.8265644907951355
332	exercise bike	LOCATION	exercise bike is  a bike that is located in exercise	0	1.5422946214675903
333	recycling bin	PURPOSE	recycling bin is a bin intended for recycling	1	0.8378032445907593
333	recycling bin	PARTONOMY	recycling bin is a bin that is part of recycling	0	0.6844998002052307
333	recycling bin	USG-R	recycling bin is a bin that uses recycling	0	0.8477035164833069
333	recycling bin	PROD-R	recycling bin is  a bin that recycling produces	0	1.4520952701568604
333	recycling bin	PRODUCTION	recycling bin is a bin that produces recycling	0	1.0334476232528687
333	recycling bin	CONT-R	recycling bin is a bin that contains recycling	0	0.8510428071022034
333	recycling bin	TOPIC-R	recycling bin is a bin that is about recycling	0	1.7569730281829834
333	recycling bin	COMP-R	recycling bin is a bin that is composed of recycling	0	0.8794156312942505
333	recycling bin	LOCATION	recycling bin is  a bin that is located in recycling	0	1.0830150842666626
334	baby bottle	PURPOSE	baby bottle is a bottle intended for babies	1	2.357055425643921
334	baby bottle	PARTONOMY	baby bottle is a bottle that is part of babies	0	1.9465585947036743
334	baby bottle	USG-R	baby bottle is a bottle that uses babies	0	2.176433801651001
334	baby bottle	PROD-R	baby bottle is  a bottle that babies produce	0	2.7954328060150146
334	baby bottle	PRODUCTION	baby bottle is a bottle that produces babies	0	2.507988929748535
334	baby bottle	CONT-R	baby bottle is a bottle that contains babies	0	2.1213369369506836
334	baby bottle	TOPIC-R	baby bottle is a bottle that is about babies	0	2.110257387161255
334	baby bottle	COMP-R	baby bottle is a bottle that is composed of babies	0	1.780224323272705
334	baby bottle	LOCATION	baby bottle is  a bottle that is located in babies	0	2.068906307220459
335	paint brush	PURPOSE	paint brush is a brush intended for paint	1	1.498006820678711
335	paint brush	PARTONOMY	paint brush is a brush that is part of paint	0	1.1460376977920532
335	paint brush	USG-R	paint brush is a brush that uses paint	0	0.62549889087677
335	paint brush	PROD-R	paint brush is  a brush that paint produces	0	2.051525115966797
335	paint brush	PRODUCTION	paint brush is a brush that produces paint	0	0.8897188901901245
335	paint brush	CONT-R	paint brush is a brush that contains paint	0	0.805651068687439
335	paint brush	TOPIC-R	paint brush is a brush that is about paint	0	2.2836599349975586
335	paint brush	COMP-R	paint brush is a brush that is composed of paint	0	0.44362640380859375
335	paint brush	LOCATION	paint brush is  a brush that is located in paint	0	1.2329717874526978
336	training camp	PURPOSE	training camp is a camp intended for training	1	1.6958222389221191
336	training camp	PARTONOMY	training camp is a camp that is part of training	0	1.1084296703338623
336	training camp	USG-R	training camp is a camp that uses training	0	1.6133315563201904
336	training camp	PROD-R	training camp is  a camp that training produces	0	3.1822099685668945
336	training camp	PRODUCTION	training camp is a camp that produces training	0	2.056161880493164
336	training camp	CONT-R	training camp is a camp that contains training	0	1.6660385131835938
336	training camp	TOPIC-R	training camp is a camp that is about training	0	2.568052053451538
336	training camp	COMP-R	training camp is a camp that is composed of training	0	1.013869047164917
336	training camp	LOCATION	training camp is  a camp that is located in training	0	1.6374731063842773
337	labor camp	PURPOSE	labor camp is a camp intended for labor	1	1.3186285495758057
337	labor camp	PARTONOMY	labor camp is a camp that is part of labor	0	1.1308504343032837
337	labor camp	USG-R	labor camp is a camp that uses labor	0	1.1195882558822632
337	labor camp	PROD-R	labor camp is  a camp that labor produces	0	2.877495288848877
337	labor camp	PRODUCTION	labor camp is a camp that produces labor	0	1.8212034702301025
337	labor camp	CONT-R	labor camp is a camp that contains labor	0	1.665132761001587
337	labor camp	TOPIC-R	labor camp is a camp that is about labor	0	2.3440959453582764
337	labor camp	COMP-R	labor camp is a camp that is composed of labor	0	0.8847509622573853
337	labor camp	LOCATION	labor camp is  a camp that is located in labor	0	1.1570394039154053
338	detention camp	PURPOSE	detention camp is a camp intended for detention	1	1.1097849607467651
338	detention camp	PARTONOMY	detention camp is a camp that is part of detention	0	1.1689414978027344
338	detention camp	USG-R	detention camp is a camp that uses detention	0	1.153394341468811
338	detention camp	PROD-R	detention camp is  a camp that detention produces	0	2.8844332695007324
338	detention camp	PRODUCTION	detention camp is a camp that produces detention	0	1.566898226737976
338	detention camp	CONT-R	detention camp is a camp that contains detention	0	1.446708083152771
338	detention camp	TOPIC-R	detention camp is a camp that is about detention	0	1.8081374168395996
338	detention camp	COMP-R	detention camp is a camp that is composed of detention	0	1.0726293325424194
338	detention camp	LOCATION	detention camp is  a camp that is located in detention	0	1.5755141973495483
339	smear campaign	PURPOSE	smear campaign is a campaign intended for smear(ing)	1	1.4909274578094482
339	smear campaign	PARTONOMY	smear campaign is a campaign that is part of smear(ing)	0	1.2122141122817993
339	smear campaign	USG-R	smear campaign is a campaign that uses smear(ing)	0	1.286551833152771
339	smear campaign	PROD-R	smear campaign is  a campaign that smear(ing) produce	0	1.729705810546875
339	smear campaign	PRODUCTION	smear campaign is a campaign that produces smear(ing)	0	1.408460021018982
339	smear campaign	CONT-R	smear campaign is a campaign that contains smear(ing)	0	1.6297838687896729
339	smear campaign	TOPIC-R	smear campaign is a campaign that is about smear(ing)	0	1.6130927801132202
339	smear campaign	COMP-R	smear campaign is a campaign that is composed of smear(ing)	0	1.3940891027450562
339	smear campaign	LOCATION	smear campaign is  a campaign that is located in smear(ing)	0	1.630911946296692
340	defiance campaign	PURPOSE	defiance campaign is a campaign intended for defiance	1	1.099867582321167
340	defiance campaign	PARTONOMY	defiance campaign is a campaign that is part of defiance	0	0.9331614971160889
340	defiance campaign	USG-R	defiance campaign is a campaign that uses defiance	0	0.7535800933837891
340	defiance campaign	PROD-R	defiance campaign is  a campaign that defiance produces	0	2.0472614765167236
340	defiance campaign	PRODUCTION	defiance campaign is a campaign that produces defiance	0	1.1253669261932373
340	defiance campaign	CONT-R	defiance campaign is a campaign that contains defiance	0	1.106894612312317
340	defiance campaign	TOPIC-R	defiance campaign is a campaign that is about defiance	0	1.4711872339248657
340	defiance campaign	COMP-R	defiance campaign is a campaign that is composed of defiance	0	0.744769811630249
340	defiance campaign	LOCATION	defiance campaign is  a campaign that is located in defiance	0	1.5441251993179321
341	irrigation canal	PURPOSE	irrigation canal is a canal intended for irrigation	1	0.9143309593200684
341	irrigation canal	PARTONOMY	irrigation canal is a canal that is part of irrigation	0	0.8102864027023315
341	irrigation canal	USG-R	irrigation canal is a canal that uses irrigation	0	0.7381578683853149
341	irrigation canal	PROD-R	irrigation canal is  a canal that irrigation produces	0	2.2444491386413574
341	irrigation canal	PRODUCTION	irrigation canal is a canal that produces irrigation	0	1.0937471389770508
341	irrigation canal	CONT-R	irrigation canal is a canal that contains irrigation	0	1.0221314430236816
341	irrigation canal	TOPIC-R	irrigation canal is a canal that is about irrigation	0	1.9234602451324463
341	irrigation canal	COMP-R	irrigation canal is a canal that is composed of irrigation	0	0.9771105051040649
341	irrigation canal	LOCATION	irrigation canal is  a canal that is located in irrigation	0	1.315808653831482
342	debit card	PURPOSE	debit card is a card intended for debit	1	1.118194341659546
342	debit card	PARTONOMY	debit card is a card that is part of debit	0	0.568796694278717
342	debit card	USG-R	debit card is a card that uses debit	0	0.780515193939209
342	debit card	PROD-R	debit card is  a card that debit produces	0	1.8936727046966553
342	debit card	PRODUCTION	debit card is a card that produces debit	0	0.7636265754699707
342	debit card	CONT-R	debit card is a card that contains debit	0	0.5985780954360962
342	debit card	TOPIC-R	debit card is a card that is about debit	0	1.3002634048461914
342	debit card	COMP-R	debit card is a card that is composed of debit	0	0.4723457396030426
342	debit card	LOCATION	debit card is  a card that is located in debit	0	0.9904692769050598
343	visitor center	PURPOSE	visitor center is a center intended for visitors	1	2.49241042137146
343	visitor center	PARTONOMY	visitor center is a center that is part of visitors	0	2.654048204421997
343	visitor center	USG-R	visitor center is a center that uses visitors	0	2.605626106262207
343	visitor center	PROD-R	visitor center is  a center that visitors produce	0	3.5861408710479736
343	visitor center	PRODUCTION	visitor center is a center that produces visitors	0	2.9872350692749023
343	visitor center	CONT-R	visitor center is a center that contains visitors	0	2.5841240882873535
343	visitor center	TOPIC-R	visitor center is a center that is about visitors	0	2.874507427215576
343	visitor center	COMP-R	visitor center is a center that is composed of visitors	0	1.8697421550750732
343	visitor center	LOCATION	visitor center is  a center that is located in visitors	0	2.5579168796539307
344	student center	PURPOSE	student center is a center intended for students	1	2.383092164993286
344	student center	PARTONOMY	student center is a center that is part of students	0	1.999768614768982
344	student center	USG-R	student center is a center that uses students	0	2.3202452659606934
344	student center	PROD-R	student center is  a center that students produce	0	3.3034355640411377
344	student center	PRODUCTION	student center is a center that produces students	0	2.5889058113098145
344	student center	CONT-R	student center is a center that contains students	0	2.1205973625183105
344	student center	TOPIC-R	student center is a center that is about students	0	2.3256213665008545
344	student center	COMP-R	student center is a center that is composed of students	0	1.1204116344451904
344	student center	LOCATION	student center is  a center that is located in students	0	2.1868443489074707
345	service center	PURPOSE	service center is a center intended for service	1	2.1651501655578613
345	service center	PARTONOMY	service center is a center that is part of service	0	1.8662269115447998
345	service center	USG-R	service center is a center that uses service	0	2.5858139991760254
345	service center	PROD-R	service center is  a center that service produces	0	3.451406717300415
345	service center	PRODUCTION	service center is a center that produces service	0	2.9050731658935547
345	service center	CONT-R	service center is a center that contains service	0	2.340304136276245
345	service center	TOPIC-R	service center is a center that is about service	0	3.6838557720184326
345	service center	COMP-R	service center is a center that is composed of service	0	1.7066280841827393
345	service center	LOCATION	service center is  a center that is located in service	0	2.152297258377075
346	research center	PURPOSE	research center is a center intended for research	1	1.8774768114089966
346	research center	PARTONOMY	research center is a center that is part of research	0	1.5005567073822021
346	research center	USG-R	research center is a center that uses research	0	1.9207221269607544
346	research center	PROD-R	research center is  a center that research produces	0	2.6105709075927734
346	research center	PRODUCTION	research center is a center that produces research	0	1.8696790933609009
346	research center	CONT-R	research center is a center that contains research	0	1.96332848072052
346	research center	TOPIC-R	research center is a center that is about research	0	2.434047222137451
346	research center	COMP-R	research center is a center that is composed of research	0	1.3457987308502197
346	research center	LOCATION	research center is  a center that is located in research	0	1.7148014307022095
347	training center	PURPOSE	training center is a center intended for training	1	1.543846845626831
347	training center	PARTONOMY	training center is a center that is part of training	0	1.2776120901107788
347	training center	USG-R	training center is a center that uses training	0	1.5236788988113403
347	training center	PROD-R	training center is  a center that training produces	0	2.795027732849121
347	training center	PRODUCTION	training center is a center that produces training	0	1.7390673160552979
347	training center	CONT-R	training center is a center that contains training	0	1.5622620582580566
347	training center	TOPIC-R	training center is a center that is about training	0	2.689756393432617
347	training center	COMP-R	training center is a center that is composed of training	0	1.178890585899353
347	training center	LOCATION	training center is  a center that is located in training	0	1.6829067468643188
348	business center	PURPOSE	business center is a center intended for business	1	1.6889674663543701
348	business center	PARTONOMY	business center is a center that is part of business	0	1.0999767780303955
348	business center	USG-R	business center is a center that uses business	0	1.3515926599502563
348	business center	PROD-R	business center is  a center that business produces	0	2.382909059524536
348	business center	PRODUCTION	business center is a center that produces business	0	1.6365917921066284
348	business center	CONT-R	business center is a center that contains business	0	1.448071002960205
348	business center	TOPIC-R	business center is a center that is about business	0	2.2941818237304688
348	business center	COMP-R	business center is a center that is composed of business	0	1.0035130977630615
348	business center	LOCATION	business center is  a center that is located in business	0	1.510508418083191
349	convention center	PURPOSE	convention center is a center intended for convention	1	2.4158775806427
349	convention center	PARTONOMY	convention center is a center that is part of convention	0	2.2156150341033936
349	convention center	USG-R	convention center is a center that uses convention	0	2.738347053527832
349	convention center	PROD-R	convention center is  a center that convention produces	0	3.611464023590088
349	convention center	PRODUCTION	convention center is a center that produces convention	0	3.425379753112793
349	convention center	CONT-R	convention center is a center that contains convention	0	3.0269358158111572
349	convention center	TOPIC-R	convention center is a center that is about convention	0	3.74967098236084
349	convention center	COMP-R	convention center is a center that is composed of convention	0	1.8751304149627686
349	convention center	LOCATION	convention center is  a center that is located in convention	0	1.8211736679077148
350	shopping center	PURPOSE	shopping center is a center intended for shopping	1	2.4440808296203613
350	shopping center	PARTONOMY	shopping center is a center that is part of shopping	0	1.4988828897476196
350	shopping center	USG-R	shopping center is a center that uses shopping	0	2.295353889465332
350	shopping center	PROD-R	shopping center is  a center that shopping produces	0	3.637727737426758
350	shopping center	PRODUCTION	shopping center is a center that produces shopping	0	2.648270606994629
350	shopping center	CONT-R	shopping center is a center that contains shopping	0	2.3647959232330322
350	shopping center	TOPIC-R	shopping center is a center that is about shopping	0	3.1177093982696533
350	shopping center	COMP-R	shopping center is a center that is composed of shopping	0	1.5548553466796875
350	shopping center	LOCATION	shopping center is  a center that is located in shopping	0	2.0880417823791504
351	detention center	PURPOSE	detention center is a center intended for detention	1	1.4261236190795898
351	detention center	PARTONOMY	detention center is a center that is part of detention	0	1.153989315032959
351	detention center	USG-R	detention center is a center that uses detention	0	1.434768795967102
351	detention center	PROD-R	detention center is  a center that detention produces	0	3.122835159301758
351	detention center	PRODUCTION	detention center is a center that produces detention	0	1.7289336919784546
351	detention center	CONT-R	detention center is a center that contains detention	0	1.4843910932540894
351	detention center	TOPIC-R	detention center is a center that is about detention	0	2.027728319168091
351	detention center	COMP-R	detention center is a center that is composed of detention	0	1.2894268035888672
351	detention center	LOCATION	detention center is  a center that is located in detention	0	1.7440428733825684
352	fitness center	PURPOSE	fitness center is a center that is intended for fitness	1	1.1904795169830322
352	fitness center	PARTONOMY	fitness center is a center that is that is part of fitness	0	2.1299991607666016
352	fitness center	USG-R	fitness center is a center that is that uses fitness	0	2.7355079650878906
352	fitness center	PROD-R	fitness center is  a center that is that fitness produces	0	3.831975221633911
352	fitness center	PRODUCTION	fitness center is a center that is that produces fitness	0	2.857102870941162
352	fitness center	CONT-R	fitness center is a center that is that contains fitness	0	2.876666784286499
352	fitness center	TOPIC-R	fitness center is a center that is that is about fitness	0	2.8074629306793213
352	fitness center	COMP-R	fitness center is a center that is that is composed of fitness	0	1.8037809133529663
352	fitness center	LOCATION	fitness center is  a center that is that is located in fitness	0	2.2000510692596436
353	health center	PURPOSE	health center is a center that is intended for health	1	1.291048288345337
353	health center	PARTONOMY	health center is a center that is that is part of health	0	2.4665377140045166
353	health center	USG-R	health center is a center that is that uses health	0	3.0156893730163574
353	health center	PROD-R	health center is  a center that is that health produces	0	3.642468214035034
353	health center	PRODUCTION	health center is a center that is that produces health	0	2.9673781394958496
353	health center	CONT-R	health center is a center that is that contains health	0	2.849477767944336
353	health center	TOPIC-R	health center is a center that is that is about health	0	2.738908290863037
353	health center	COMP-R	health center is a center that is that is composed of health	0	2.0670933723449707
353	health center	LOCATION	health center is  a center that is that is located in health	0	2.0328238010406494
354	service centre	PURPOSE	service centre is a centre intended for service	1	1.8594025373458862
354	service centre	PARTONOMY	service centre is a centre that is part of service	0	1.5432403087615967
354	service centre	USG-R	service centre is a centre that uses service	0	2.0906152725219727
354	service centre	PROD-R	service centre is  a centre that service produces	0	3.34855580329895
354	service centre	PRODUCTION	service centre is a centre that produces service	0	2.5315847396850586
354	service centre	CONT-R	service centre is a centre that contains service	0	2.024768352508545
354	service centre	TOPIC-R	service centre is a centre that is about service	0	3.1228065490722656
354	service centre	COMP-R	service centre is a centre that is composed of service	0	1.4557883739471436
354	service centre	LOCATION	service centre is  a centre that is located in service	0	2.102161407470703
355	marriage ceremony	PURPOSE	marriage ceremony is a ceremony intended for marriage	1	1.4401205778121948
355	marriage ceremony	PARTONOMY	marriage ceremony is a ceremony that is part of marriage	0	0.8777974843978882
355	marriage ceremony	USG-R	marriage ceremony is a ceremony that uses marriage	0	1.9443739652633667
355	marriage ceremony	PROD-R	marriage ceremony is  a ceremony that marriage produces	0	2.996887683868408
355	marriage ceremony	PRODUCTION	marriage ceremony is a ceremony that produces marriage	0	2.1428911685943604
355	marriage ceremony	CONT-R	marriage ceremony is a ceremony that contains marriage	0	1.556475043296814
355	marriage ceremony	TOPIC-R	marriage ceremony is a ceremony that is about marriage	0	1.8168150186538696
355	marriage ceremony	COMP-R	marriage ceremony is a ceremony that is composed of marriage	0	1.0135961771011353
355	marriage ceremony	LOCATION	marriage ceremony is  a ceremony that is located in marriage	0	1.3350263833999634
356	supply chain	PURPOSE	supply chain is a chain intended for supply	1	1.9404699802398682
356	supply chain	PARTONOMY	supply chain is a chain that is part of supply	0	1.264176368713379
356	supply chain	USG-R	supply chain is a chain that uses supply	0	1.623468041419983
356	supply chain	PROD-R	supply chain is  a chain that supply produces	0	2.3193278312683105
356	supply chain	PRODUCTION	supply chain is a chain that produces supply	0	1.5956764221191406
356	supply chain	CONT-R	supply chain is a chain that contains supply	0	1.7518894672393799
356	supply chain	TOPIC-R	supply chain is a chain that is about supply	0	3.2188045978546143
356	supply chain	COMP-R	supply chain is a chain that is composed of supply	0	1.0268205404281616
356	supply chain	LOCATION	supply chain is  a chain that is located in supply	0	1.438783049583435
357	retail chain	PURPOSE	retail chain is a chain intended for retail	1	1.9333025217056274
357	retail chain	PARTONOMY	retail chain is a chain that is part of retail	0	1.1046561002731323
357	retail chain	USG-R	retail chain is a chain that uses retail	0	1.6902456283569336
357	retail chain	PROD-R	retail chain is  a chain that retail produces	0	2.482478618621826
357	retail chain	PRODUCTION	retail chain is a chain that produces retail	0	1.5466363430023193
357	retail chain	CONT-R	retail chain is a chain that contains retail	0	1.6081302165985107
357	retail chain	TOPIC-R	retail chain is a chain that is about retail	0	2.6901628971099854
357	retail chain	COMP-R	retail chain is a chain that is composed of retail	0	1.1913902759552002
357	retail chain	LOCATION	retail chain is  a chain that is located in retail	0	1.8318016529083252
358	combustion chamber	PURPOSE	combustion chamber is a chamber intended for combustion	1	1.580054521560669
358	combustion chamber	PARTONOMY	combustion chamber is a chamber that is part of combustion	0	1.198377251625061
358	combustion chamber	USG-R	combustion chamber is a chamber that uses combustion	0	1.3297532796859741
358	combustion chamber	PROD-R	combustion chamber is  a chamber that combustion produces	0	1.9629123210906982
358	combustion chamber	PRODUCTION	combustion chamber is a chamber that produces combustion	0	1.3160936832427979
358	combustion chamber	CONT-R	combustion chamber is a chamber that contains combustion	0	1.0576746463775635
358	combustion chamber	TOPIC-R	combustion chamber is a chamber that is about combustion	0	1.6453232765197754
358	combustion chamber	COMP-R	combustion chamber is a chamber that is composed of combustion	0	0.8649110794067383
358	combustion chamber	LOCATION	combustion chamber is  a chamber that is located in combustion	0	1.5663338899612427
359	communication channel	PURPOSE	communication channel is a channel intended for communications	1	1.8487752676010132
359	communication channel	PARTONOMY	communication channel is a channel that is part of communications	0	1.4995282888412476
359	communication channel	USG-R	communication channel is a channel that uses communications	0	1.8685836791992188
359	communication channel	PROD-R	communication channel is  a channel that communications produce	0	3.1657798290252686
359	communication channel	PRODUCTION	communication channel is a channel that produces communications	0	1.904272198677063
359	communication channel	CONT-R	communication channel is a channel that contains communications	0	1.9045647382736206
359	communication channel	TOPIC-R	communication channel is a channel that is about communications	0	2.8932604789733887
359	communication channel	COMP-R	communication channel is a channel that is composed of communications	0	1.3512232303619385
359	communication channel	LOCATION	communication channel is  a channel that is located in communications	0	1.7723124027252197
360	distribution channel	PURPOSE	distribution channel is a channel intended for distribution	1	1.9081332683563232
360	distribution channel	PARTONOMY	distribution channel is a channel that is part of distribution	0	1.5140594244003296
360	distribution channel	USG-R	distribution channel is a channel that uses distribution	0	1.6106503009796143
360	distribution channel	PROD-R	distribution channel is  a channel that distribution produces	0	3.352895975112915
360	distribution channel	PRODUCTION	distribution channel is a channel that produces distribution	0	1.991428256034851
360	distribution channel	CONT-R	distribution channel is a channel that contains distribution	0	2.23867130279541
360	distribution channel	TOPIC-R	distribution channel is a channel that is about distribution	0	2.950122594833374
360	distribution channel	COMP-R	distribution channel is a channel that is composed of distribution	0	1.3077313899993896
360	distribution channel	LOCATION	distribution channel is  a channel that is located in distribution	0	1.7755177021026611
361	poker chip	PURPOSE	poker chip is a chip intended for poker	1	1.0706326961517334
361	poker chip	PARTONOMY	poker chip is a chip that is part of poker	0	0.7193896770477295
361	poker chip	USG-R	poker chip is a chip that uses poker	0	0.8931596875190735
361	poker chip	PROD-R	poker chip is  a chip that poker produces	0	1.8337723016738892
361	poker chip	PRODUCTION	poker chip is a chip that produces poker	0	1.035744547843933
361	poker chip	CONT-R	poker chip is a chip that contains poker	0	0.9244421124458313
361	poker chip	TOPIC-R	poker chip is a chip that is about poker	0	1.8956618309020996
361	poker chip	COMP-R	poker chip is a chip that is composed of poker	0	0.6084606051445007
361	poker chip	LOCATION	poker chip is  a chip that is located in poker	0	1.255636215209961
362	paper clip	PURPOSE	paper clip is a clip intended for paper	1	1.4557820558547974
362	paper clip	PARTONOMY	paper clip is a clip that is part of paper	0	1.396026849746704
362	paper clip	USG-R	paper clip is a clip that uses paper	0	0.7143782377243042
362	paper clip	PROD-R	paper clip is  a clip that paper produces	0	1.8581154346466064
362	paper clip	PRODUCTION	paper clip is a clip that produces paper	0	1.0507056713104248
362	paper clip	CONT-R	paper clip is a clip that contains paper	0	0.9390561580657959
362	paper clip	TOPIC-R	paper clip is a clip that is about paper	0	1.5451066493988037
362	paper clip	COMP-R	paper clip is a clip that is composed of paper	0	0.6140303611755371
362	paper clip	LOCATION	paper clip is  a clip that is located in paper	0	1.3419946432113647
363	football club	PURPOSE	football club is a club intended for football	1	1.7388694286346436
363	football club	PARTONOMY	football club is a club that is part of football	0	1.3874858617782593
363	football club	USG-R	football club is a club that uses football	0	1.6363747119903564
363	football club	PROD-R	football club is  a club that football produces	0	3.245849132537842
363	football club	PRODUCTION	football club is a club that produces football	0	2.0201292037963867
363	football club	CONT-R	football club is a club that contains football	0	1.8488202095031738
363	football club	TOPIC-R	football club is a club that is about football	0	2.240138530731201
363	football club	COMP-R	football club is a club that is composed of football	0	1.307222843170166
363	football club	LOCATION	football club is  a club that is located in football	0	1.6139132976531982
364	sports club	PURPOSE	sports club is a club intended for sports	1	1.7658846378326416
364	sports club	PARTONOMY	sports club is a club that is part of sports	0	1.246938943862915
364	sports club	USG-R	sports club is a club that uses sports	0	1.471421718597412
364	sports club	PROD-R	sports club is  a club that sports produce	0	3.23769474029541
364	sports club	PRODUCTION	sports club is a club that produces sports	0	1.6824133396148682
364	sports club	CONT-R	sports club is a club that contains sports	0	1.3355211019515991
364	sports club	TOPIC-R	sports club is a club that is about sports	0	2.1451425552368164
364	sports club	COMP-R	sports club is a club that is composed of sports	0	1.046776294708252
364	sports club	LOCATION	sports club is  a club that is located in sports	0	1.5537238121032715
365	jazz club	PURPOSE	jazz club is a club intended for jazz	1	1.0523347854614258
365	jazz club	PARTONOMY	jazz club is a club that is part of jazz	0	0.8729446530342102
365	jazz club	USG-R	jazz club is a club that uses jazz	0	1.0312939882278442
365	jazz club	PROD-R	jazz club is  a club that jazz produces	0	2.0289111137390137
365	jazz club	PRODUCTION	jazz club is a club that produces jazz	0	1.2211428880691528
365	jazz club	CONT-R	jazz club is a club that contains jazz	0	0.8692331314086914
365	jazz club	TOPIC-R	jazz club is a club that is about jazz	0	1.3855596780776978
365	jazz club	COMP-R	jazz club is a club that is composed of jazz	0	0.7544386982917786
365	jazz club	LOCATION	jazz club is  a club that is located in jazz	0	1.2191193103790283
366	access code	PURPOSE	access code is a code intended for access	1	1.7315632104873657
366	access code	PARTONOMY	access code is a code that is part of access	0	0.9630519151687622
366	access code	USG-R	access code is a code that uses access	0	1.367673635482788
366	access code	PROD-R	access code is  a code that access produces	0	2.848578453063965
366	access code	PRODUCTION	access code is a code that produces access	0	1.8689743280410767
366	access code	CONT-R	access code is a code that contains access	0	1.6173830032348633
366	access code	TOPIC-R	access code is a code that is about access	0	2.1564619541168213
366	access code	COMP-R	access code is a code that is composed of access	0	0.8923017382621765
366	access code	LOCATION	access code is  a code that is located in access	0	1.3722660541534424
367	selection committee	PURPOSE	selection committee is a committee intended for selection	1	1.421440839767456
367	selection committee	PARTONOMY	selection committee is a committee that is part of selection	0	1.1856529712677002
367	selection committee	USG-R	selection committee is a committee that uses selection	0	1.3461482524871826
367	selection committee	PROD-R	selection committee is  a committee that selection produces	0	2.0265512466430664
367	selection committee	PRODUCTION	selection committee is a committee that produces selection	0	1.4707149267196655
367	selection committee	CONT-R	selection committee is a committee that contains selection	0	1.5878655910491943
367	selection committee	TOPIC-R	selection committee is a committee that is about selection	0	1.7381871938705444
367	selection committee	COMP-R	selection committee is a committee that is composed of selection	0	1.01681387424469
367	selection committee	LOCATION	selection committee is  a committee that is located in selection	0	1.9298197031021118
368	intelligence community	PURPOSE	intelligence community is a community intended for intelligence	1	1.762453317642212
368	intelligence community	PARTONOMY	intelligence community is a community that is part of intelligence	0	0.9448503255844116
368	intelligence community	USG-R	intelligence community is a community that uses intelligence	0	1.1282511949539185
368	intelligence community	PROD-R	intelligence community is  a community that intelligence produces	0	2.4639945030212402
368	intelligence community	PRODUCTION	intelligence community is a community that produces intelligence	0	1.492192268371582
368	intelligence community	CONT-R	intelligence community is a community that contains intelligence	0	1.4831979274749756
368	intelligence community	TOPIC-R	intelligence community is a community that is about intelligence	0	2.0572996139526367
